Date	0
1993-11-05	-16.63960012696169
1993-11-26	-14.220364494259913
1994-01-22	-18.342290304125687
1994-02-18	-17.323651244797897
1994-02-24	-18.241562053294953
1994-03-05	-19.21862709197851
1994-03-22	-18.791509870178587
1994-04-18	-17.338100120370036
1994-05-29	-21.555471436017445
1994-07-11	-18.839426445826767
1994-08-08	-20.52287772077518
1994-08-14	-19.506593705172563
1994-08-20	-16.760046094408448
1994-09-19	-19.152905332429583
1994-10-01	-18.92715665179508
1994-10-08	-19.30971473345274
1995-01-03	-18.307310980945054
1995-03-22	-21.184686304269896
1995-03-23	-21.1769969967665
1995-04-07	-22.964457409863446
1995-07-15	-22.272115261163755
1995-08-23	-23.114795302412773
1995-09-04	-22.401124827923113
1995-10-15	-21.21660541441071
1995-11-07	-24.05226197152947
1996-01-05	-19.782978105344316
1996-01-26	-21.54008548758981
1996-02-27	-22.76548868317667
1996-03-30	-21.523223303783073
1996-05-10	-24.245031228657734
1996-05-12	-24.639033195530455
1996-07-02	-25.202103330924945
1996-07-18	-25.98656606119029
1996-07-20	-21.238548294463722
1996-07-30	-24.213352533906797
1996-10-04	-23.85558627403353
1996-11-13	-25.351210335170027
1996-12-22	-22.629737545078566
1997-02-20	-24.559634266080995
1997-03-01	-24.942488070128537
1997-09-12	-19.39062424956125
1997-09-14	-21.58595252987054
1997-10-13	-21.144800925922826
1997-12-14	-19.84953065408719
1998-02-16	-16.59160183567188
1998-02-26	-20.35861524850807
1998-04-17	-18.314944518601337
1998-04-24	-18.920549960007587
1998-05-25	-13.83423741651709
1998-06-15	-16.790779940447724
1998-07-10	-15.53867869492407
1998-10-22	-18.440187487248814
1998-10-28	-18.92401647522888
1998-11-29	-17.577016863577636
1999-01-10	-18.858406453462937
1999-01-15	-19.072100740889823
1999-04-20	-17.842554803399885
1999-07-23	-17.102648847067467
1999-07-29	-16.0569364618491
1999-09-29	-17.751396685502844
1999-11-23	-20.097855569410942
1999-12-19	-15.773037116219669
2000-01-14	-16.789254301499092
2000-01-31	-15.81681240037199
2000-02-12	-19.750472172638393
2000-02-20	-17.592114714542664
2000-04-13	-19.537226381988553
2000-05-03	-17.790084345867665
2000-08-25	-18.465779986964108
2000-11-12	-17.53155351909539
2000-11-18	-17.38356694373004
2000-11-30	-17.454010278686418
2000-12-13	-21.213849042557605
2001-02-04	-19.366311098154995
2001-05-28	-14.65762649831686
2001-07-09	-18.48717054059967
2001-10-15	-18.930165114910952
2001-10-22	-18.589518091670776
2001-12-30	-17.72078970647095
2002-01-02	-14.974997681310995
2002-01-07	-16.999987892299846
2002-03-17	-16.984361520647976
2002-03-21	-15.662852457534848
2002-03-30	-17.756688890249
2002-05-22	-14.61390636240386
2002-06-23	-18.93303869859409
2002-06-24	-15.173095786351475
2002-07-07	-15.038847616800721
2002-08-03	-15.264842062015084
2002-09-02	-13.111173643610886
2002-09-05	-15.130140217177601
2002-11-15	-16.184448917722598
2003-02-20	-9.580254793929344
2003-02-27	-14.895049091115183
2003-04-30	-10.892245303821944
2003-05-28	-12.717035239677948
2003-07-01	-10.219038461834822
2003-07-15	-10.648106283553284
2003-07-29	-12.952885049267383
2003-08-15	-12.459155683123312
2003-08-25	-14.605358478017811
2003-09-11	-11.458265602511883
2003-09-23	-13.983528921309894
2003-10-26	-10.60775173646612
2003-11-06	-12.610418665842971
2003-12-16	-12.793894533416642
2004-01-16	-11.46862223492765
2004-02-08	-14.055741259785327
2004-02-23	-11.551157843308214
2004-03-08	-11.953584418066193
2004-04-16	-13.894792920169412
2004-04-20	-9.802593407648528
2004-04-25	-12.757071107472857
2004-04-27	-15.118423485862596
2004-05-13	-12.740999492699927
2004-05-18	-10.141106887769434
2004-05-24	-11.963560404954293
2004-05-29	-9.766461032902326
2004-06-08	-11.986610950692986
2004-06-21	-13.05981902144266
2004-07-01	-12.898758981075535
2004-07-07	-10.969586611240256
2004-07-20	-12.244963391465191
2004-09-08	-9.22268765926373
2004-10-13	-11.945827128889439
2004-11-03	-11.190195672509363
2004-12-24	-12.53571952625846
